,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
430971,11104281,09/30/2017 10:20:00 AM,0000X N MAYFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.881047766, -87.771818798)",618.0,7.0
623474,10818897,01/15/2017 05:20:00 AM,032XX N WESTERN AVE,BATTERY,SIMPLE,BAR OR TAVERN,False,19.0,32.0,5.0,2017.0,02/10/2018 03:50:01 PM,"(41.940727712, -87.687951908)",615.0,18.0
519035,10976237,06/10/2017 09:00:00 AM,091XX S BEVERLY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,False,22.0,19.0,72.0,2017.0,02/10/2018 03:50:01 PM,"(41.728187264, -87.66686482)",632.0,13.0
93716,11558837,01/07/2019 02:15:00 AM,048XX S HONORE ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,9.0,15.0,61.0,2019.0,01/18/2019 09:37:14 AM,"(41.805825278, -87.670972035)",709.0,3.0
339249,11227992,02/10/2018 12:36:00 PM,117XX S CAMPBELL AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,22.0,19.0,75.0,2018.0,05/04/2018 03:51:04 PM,"(41.680392579, -87.683249374)",379.0,42.0
666622,10750624,11/12/2016 12:45:00 PM,013XX S CLINTON ST,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,1.0,2.0,28.0,2016.0,02/10/2018 03:50:01 PM,"(41.865397377, -87.640660777)",97.0,48.0
724614,10662347,08/29/2016 04:00:00 PM,054XX N PULASKI RD,CRIMINAL DAMAGE,TO PROPERTY,CEMETARY,False,17.0,39.0,13.0,2016.0,02/10/2018 03:50:01 PM,"(41.979613595, -87.728346268)",748.0,38.0
505071,10998278,06/27/2017 09:00:00 PM,054XX S KEDVALE AVE,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,8.0,23.0,62.0,2017.0,02/10/2018 03:50:01 PM,"(41.794465305, -87.726874464)",793.0,6.0
74786,11588472,02/07/2019 12:04:00 PM,031XX W MADISON ST,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,11.0,28.0,27.0,2019.0,02/14/2019 04:11:10 PM,"(41.880992764, -87.704545544)",39.0,23.0
23686,11669761,04/26/2019 09:00:00 AM,017XX W DIVISION ST,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,12.0,1.0,24.0,2019.0,05/03/2019 04:14:46 PM,"(41.903279979, -87.671556335)",481.0,41.0
296760,11285476,04/14/2018 08:02:00 PM,0000X W 79TH ST,BATTERY,SIMPLE,CTA PLATFORM,False,6.0,6.0,44.0,2018.0,05/04/2018 03:51:04 PM,"(41.750940757, -87.625185222)",495.0,32.0
48774,11628876,03/20/2019 09:15:00 AM,040XX W CONGRESS PKWY,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,11.0,28.0,26.0,2019.0,03/27/2019 04:10:11 PM,"(41.874349582, -87.726083145)",675.0,23.0
328451,11242357,02/27/2018 02:30:00 PM,049XX W WASHINGTON BLVD,ASSAULT,SIMPLE,RESIDENCE-GARAGE,False,15.0,28.0,25.0,2018.0,05/04/2018 03:51:04 PM,"(41.881770217, -87.748861265)",696.0,23.0
88986,11567467,01/14/2019 09:10:00 AM,025XX W ADDISON ST,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",False,19.0,47.0,5.0,2019.0,01/23/2019 11:26:56 AM,"(41.946724511, -87.691501175)",110.0,18.0
458125,11066972,08/25/2017 12:30:00 PM,022XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,12.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.883051653, -87.682506477)",37.0,46.0
67143,11599989,02/19/2019 02:03:00 AM,038XX S PRINCETON AVE,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,False,9.0,3.0,34.0,2019.0,02/26/2019 04:14:42 PM,"(41.824106651, -87.633771908)",296.0,9.0
7349,11692074,05/19/2019 06:55:00 AM,067XX S CLYDE AVE,BATTERY,SIMPLE,APARTMENT,False,3.0,5.0,43.0,2019.0,05/26/2019 04:04:27 PM,"(41.772540956, -87.574024077)",152.0,33.0
690369,10713570,10/12/2016 02:26:00 PM,026XX N SOUTHPORT AVE,THEFT,OVER $500,STREET,False,19.0,32.0,7.0,2016.0,02/10/2018 03:50:01 PM,"(41.929078144, -87.663454872)",770.0,40.0
403057,11150691,11/06/2017 10:00:00 PM,015XX W 18TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,12.0,25.0,31.0,2017.0,02/10/2018 03:50:01 PM,"(41.856915067, -87.664770117)",270.0,26.0
173828,11448869,09/17/2018 12:01:00 AM,053XX N LARNED AVE,THEFT,OVER $500,STREET,False,16.0,45.0,11.0,2018.0,09/24/2018 04:05:29 PM,"(41.97956499, -87.762804094)",128.0,50.0
15894,11679101,05/07/2019 11:44:00 AM,020XX W 52ND PL,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,False,9.0,16.0,61.0,2019.0,05/14/2019 04:14:52 PM,"(41.798016319, -87.675970438)",686.0,2.0
483175,11031344,07/25/2017 01:00:00 PM,014XX W 79TH ST,CRIMINAL DAMAGE,TO VEHICLE,DAY CARE CENTER,False,6.0,21.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.750403985, -87.660064278)",558.0,31.0
628410,10808767,01/07/2017 11:15:00 PM,003XX N STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18.0,42.0,8.0,2017.0,02/14/2017 03:49:42 PM,"(41.88837217, -87.628032433)",626.0,36.0
306396,11272944,03/31/2018 08:57:00 PM,001XX W SUPERIOR ST,BATTERY,SIMPLE,ALLEY,True,18.0,42.0,8.0,2018.0,05/04/2018 03:51:04 PM,"(41.895603123, -87.633396228)",670.0,36.0
306484,11272364,03/31/2018 06:35:00 PM,007XX W 32ND ST,THEFT,$500 AND UNDER,OTHER,False,9.0,11.0,60.0,2018.0,05/04/2018 03:51:04 PM,"(41.836230523, -87.645536665)",149.0,48.0
523912,10968296,06/04/2017 01:21:00 AM,024XX S TRUMBULL AVE,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,VEHICLE NON-COMMERCIAL,True,10.0,22.0,30.0,2017.0,02/10/2018 03:50:01 PM,"(41.847110034, -87.71120488)",755.0,28.0
238782,24030,06/28/2018 07:02:00 AM,106XX S LAFAYETTE AVE,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,5.0,34.0,49.0,2018.0,03/19/2019 04:11:22 PM,"(41.700501645, -87.624523155)",524.0,22.0
321230,11251987,03/10/2018 01:15:00 AM,063XX S LOWE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,7.0,16.0,68.0,2018.0,05/04/2018 03:51:04 PM,"(41.778671235, -87.640835937)",435.0,4.0
493538,11019839,07/12/2017 01:00:00 PM,112XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,5.0,34.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.690234158, -87.623035906)",660.0,22.0
443487,11094531,09/14/2017 10:40:00 AM,032XX W MONROE ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,11.0,28.0,27.0,2017.0,02/10/2018 03:50:01 PM,"(41.879647496, -87.706446175)",765.0,23.0
383711,11167556,12/04/2017 02:48:00 AM,003XX S STATE ST,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,STREET,False,1.0,2.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.877840272, -87.627667225)",367.0,10.0
495861,11011425,07/09/2017 12:15:00 PM,0000X W RANDOLPH ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.884481993, -87.630010542)",92.0,36.0
717464,10672179,09/07/2016 10:20:00 AM,026XX N ELSTON AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,14.0,1.0,22.0,2016.0,02/10/2018 03:50:01 PM,"(41.929810236, -87.684372327)",240.0,41.0
682731,10725879,10/22/2016 02:30:00 PM,041XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,9.0,12.0,58.0,2016.0,02/10/2018 03:50:01 PM,"(41.818826451, -87.684705341)",718.0,1.0
109172,11536896,12/15/2018 09:58:00 PM,132XX S LANGLEY AVE,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,CHA PARKING LOT/GROUNDS,False,5.0,9.0,54.0,2018.0,12/22/2018 04:10:31 PM,"(41.654991694, -87.60511227)",10.0,43.0
234088,11368397,07/03/2018 06:25:00 PM,023XX W 23RD ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,10.0,25.0,31.0,2018.0,07/12/2018 03:53:20 PM,"(41.850240899, -87.683877894)",204.0,26.0
498013,11012259,07/06/2017 05:00:00 PM,103XX S EMERALD AVE,THEFT,$500 AND UNDER,RESIDENCE,False,22.0,34.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.70617941, -87.6415961)",525.0,22.0
49011,11628506,03/19/2019 09:00:00 PM,067XX S WOOD ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,7.0,16.0,67.0,2019.0,03/26/2019 04:15:20 PM,"(41.771270658, -87.66884951)",283.0,2.0
494572,11013028,07/11/2017 12:45:00 AM,036XX W 19TH ST,BURGLARY,HOME INVASION,RESIDENCE,False,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.855075732, -87.717147574)",800.0,14.0
519801,10975280,06/09/2017 11:00:00 AM,018XX N KEELER AVE,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,25.0,30.0,20.0,2017.0,02/10/2018 03:50:01 PM,"(41.9144515, -87.731353866)",135.0,12.0
705188,10691289,09/22/2016 10:23:00 PM,011XX W 63RD ST,CRIMINAL TRESPASS,TO LAND,SIDEWALK,True,7.0,16.0,68.0,2016.0,02/10/2018 03:50:01 PM,"(41.779618204, -87.653734966)",436.0,2.0
517937,10977297,06/11/2017 04:54:00 PM,020XX W 19TH ST,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,12.0,25.0,31.0,2017.0,02/10/2018 03:50:01 PM,"(41.855815433, -87.677283978)",366.0,26.0
179091,11441532,09/10/2018 12:01:00 AM,029XX N LUNA AVE,ASSAULT,SIMPLE,RESIDENCE,False,25.0,31.0,19.0,2018.0,09/17/2018 04:03:31 PM,"(41.93392915, -87.765107385)",303.0,17.0
116715,11526232,12/05/2018 01:17:00 PM,049XX W RACE AVE,THEFT,OVER $500,SIDEWALK,False,15.0,37.0,25.0,2018.0,12/12/2018 04:18:33 PM,"(41.890447909, -87.748936419)",694.0,45.0
89430,11566349,01/13/2019 03:00:00 PM,001XX N CENTRAL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,15.0,29.0,25.0,2019.0,01/23/2019 11:26:56 AM,"(41.883168255, -87.764958786)",674.0,7.0
616617,10828655,01/24/2017 03:30:00 PM,083XX S HOLLAND RD,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,6.0,21.0,44.0,2017.0,02/14/2017 03:49:42 PM,"(41.742991296, -87.632025815)",1.0,13.0
109666,11535946,12/15/2018 07:50:00 AM,065XX S PEORIA ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,7.0,6.0,68.0,2018.0,12/22/2018 04:10:31 PM,"(41.775434922, -87.647106807)",436.0,32.0
125330,11539697,11/23/2018 12:00:00 AM,024XX W TOUHY AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,NURSING HOME/RETIREMENT HOME,False,24.0,50.0,2.0,2018.0,12/21/2018 04:03:36 PM,"(42.012253154, -87.691483053)",42.0,27.0
436547,11098978,09/23/2017 02:00:00 AM,016XX W OGDEN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,12.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.879551283, -87.668360502)",90.0,23.0
368674,11187739,12/25/2017 01:48:00 PM,026XX W MEDILL AVE,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,14.0,1.0,22.0,2017.0,05/04/2018 03:51:04 PM,"(41.923883067, -87.694713932)",294.0,41.0
706720,10688628,09/20/2016 11:02:00 PM,047XX W DEMING PL,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,25.0,31.0,19.0,2016.0,02/10/2018 03:50:01 PM,"(41.927234575, -87.745208962)",305.0,17.0
624526,10817473,01/13/2017 06:00:00 PM,003XX E ILLINOIS ST,THEFT,FROM BUILDING,BOWLING ALLEY,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.891023035, -87.619141016)",159.0,36.0
665753,10751593,11/13/2016 06:00:00 PM,017XX W JUNEWAY TER,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,24.0,49.0,1.0,2016.0,02/10/2018 03:50:01 PM,"(42.022534793, -87.673434623)",340.0,5.0
619294,10823410,01/21/2017 02:20:00 AM,048XX N PULASKI RD,THEFT,OVER $500,RESTAURANT,False,17.0,39.0,14.0,2017.0,02/14/2017 03:49:42 PM,"(41.969057838, -87.728052698)",751.0,38.0
607352,10840631,02/06/2017 02:00:00 PM,027XX W CHICAGO AVE,THEFT,OVER $500,STREET,False,12.0,26.0,24.0,2017.0,02/14/2017 03:49:42 PM,"(41.895661898, -87.694807839)",545.0,49.0
213928,11399678,07/28/2018 07:00:00 PM,066XX S WOOD ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,7.0,15.0,67.0,2018.0,08/04/2018 03:58:12 PM,"(41.77305213, -87.668922772)",281.0,3.0
683629,10724737,10/21/2016 12:00:00 PM,132XX S CORLISS AVE,THEFT,$500 AND UNDER,RESIDENCE,False,5.0,9.0,54.0,2016.0,02/10/2018 03:50:01 PM,"(41.65494367, -87.602302495)",10.0,43.0
413875,11145310,10/23/2017 01:00:00 PM,034XX N HALSTED ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.943948446, -87.649386514)",731.0,25.0
634667,10799181,12/30/2016 02:30:00 AM,093XX S ESCANABA AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,False,4.0,10.0,48.0,2016.0,02/10/2018 03:50:01 PM,"(41.725816334, -87.553917257)",493.0,47.0
117004,11525938,12/05/2018 01:00:00 AM,026XX E 78TH ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,True,4.0,7.0,43.0,2018.0,12/28/2018 04:06:47 PM,"(41.753635646, -87.559239327)",246.0,37.0
587255,10871933,03/08/2017 05:00:00 AM,0000X E WACKER DR,BATTERY,SIMPLE,STREET,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.887904127, -87.625554948)",580.0,36.0
402871,11144878,11/07/2017 09:00:00 AM,020XX W IOWA ST,THEFT,FROM BUILDING,APARTMENT,False,12.0,32.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.897718364, -87.677942511)",476.0,11.0
266736,11325557,05/24/2018 08:15:00 PM,047XX S DORCHESTER AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,2.0,4.0,39.0,2018.0,05/31/2018 03:57:28 PM,"(41.808446303, -87.591962165)",400.0,10.0
470399,11050933,08/09/2017 09:00:00 PM,007XX N TROY ST,THEFT,OVER $500,RESIDENCE,False,12.0,27.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.894473826, -87.705291158)",177.0,46.0
582955,10878696,03/15/2017 09:20:00 AM,123XX S STATE ST,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,5.0,9.0,53.0,2017.0,02/10/2018 03:50:01 PM,"(41.670259794, -87.622417358)",206.0,43.0
456941,11068731,08/26/2017 11:00:00 PM,038XX N GREENVIEW AVE,THEFT,$500 AND UNDER,STREET,False,19.0,47.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.951118032, -87.667414979)",724.0,25.0
389545,11162616,11/26/2017 01:05:00 PM,017XX W JUNEWAY TER,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,24.0,49.0,1.0,2017.0,02/10/2018 03:50:01 PM,"(42.022534349, -87.673357342)",340.0,5.0
406188,11137893,11/02/2017 07:56:00 PM,087XX S BURLEY AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,4.0,10.0,46.0,2017.0,11/09/2017 03:50:25 PM,"(41.73658194, -87.545821802)",509.0,47.0
159328,11468629,10/06/2018 10:16:00 AM,013XX W 107TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,22.0,34.0,75.0,2018.0,10/13/2018 03:59:35 PM,"(41.699482959, -87.656293076)",595.0,22.0
194925,11421206,08/20/2018 07:00:00 PM,008XX N FAIRFIELD AVE,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,12.0,26.0,24.0,2018.0,08/27/2018 04:18:54 PM,"(41.896239209, -87.69548527)",543.0,49.0
569142,10900415,04/04/2017 09:55:00 AM,011XX N LAWNDALE AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,11.0,27.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.901627904, -87.718959301)",456.0,46.0
382440,11169558,12/05/2017 06:45:00 PM,056XX W MADISON ST,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.880238942, -87.76527117)",67.0,7.0
686864,10718360,10/17/2016 01:00:00 AM,006XX W 43RD PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,9.0,11.0,61.0,2016.0,02/10/2018 03:50:01 PM,"(41.815335451, -87.641846106)",123.0,48.0
603586,10846775,02/11/2017 09:55:00 PM,039XX W JACKSON BLVD,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,11.0,28.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.877105887, -87.724213747)",736.0,23.0
108452,11537848,12/16/2018 09:00:00 PM,011XX N AVERS AVE,THEFT,$500 AND UNDER,STREET,False,11.0,27.0,23.0,2018.0,12/23/2018 04:08:10 PM,"(41.901556824, -87.722611266)",456.0,45.0
48248,11629663,03/21/2019 12:33:00 AM,045XX W GRAND AVE,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,25.0,36.0,23.0,2019.0,03/28/2019 04:07:08 PM,"(41.911115415, -87.738901957)",285.0,44.0
153411,11476417,10/14/2018 03:25:00 PM,045XX S ASHLAND AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,9.0,15.0,61.0,2018.0,10/25/2018 04:10:05 PM,"(41.811551206, -87.665047641)",738.0,3.0
361329,11197177,01/06/2018 08:30:00 PM,064XX S KEDVALE AVE,THEFT,OVER $500,RESIDENCE,False,8.0,13.0,65.0,2018.0,05/04/2018 03:51:04 PM,"(41.776001701, -87.726355536)",6.0,15.0
677107,10734966,10/29/2016 09:25:00 PM,010XX W ADDISON ST,BATTERY,SIMPLE,SIDEWALK,True,19.0,44.0,6.0,2016.0,02/10/2018 03:50:01 PM,"(41.947225886, -87.655545441)",691.0,25.0
444789,11085266,09/12/2017 03:00:00 PM,031XX N CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.93859561, -87.649576033)",681.0,25.0
263013,11329764,05/29/2018 05:02:00 AM,006XX N CLARK ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,18.0,42.0,8.0,2018.0,06/05/2018 03:53:03 PM,"(41.892996181, -87.63116223)",670.0,36.0
431481,11104130,09/29/2017 05:00:00 PM,075XX S HERMITAGE AVE,THEFT,$500 AND UNDER,STREET,False,6.0,17.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.756442093, -87.667235947)",573.0,31.0
710589,10683055,09/16/2016 01:00:00 AM,080XX S COTTAGE GROVE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,6.0,6.0,44.0,2016.0,02/10/2018 03:50:01 PM,"(41.74899896, -87.605175838)",11.0,35.0
642442,10786876,12/18/2016 03:30:00 AM,058XX W NEWPORT AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,16.0,38.0,15.0,2016.0,02/10/2018 03:50:01 PM,"(41.943066719, -87.772782006)",342.0,44.0
320747,11252644,03/10/2018 07:30:00 PM,008XX W NORTH AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,18.0,43.0,8.0,2018.0,05/04/2018 03:51:04 PM,"(41.910914175, -87.648578343)",108.0,11.0
405086,23681,11/04/2017 07:33:00 AM,113XX S ABERDEEN ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,22.0,34.0,75.0,2017.0,03/19/2019 04:11:22 PM,"(41.687214092, -87.649516893)",663.0,22.0
658851,10763291,11/23/2016 11:00:00 AM,091XX S UNION AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,22.0,21.0,73.0,2016.0,02/10/2018 03:50:01 PM,"(41.728248239, -87.640974745)",631.0,13.0
301016,11279998,04/08/2018 11:04:00 PM,023XX N ORCHARD ST,BURGLARY,FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,18.0,43.0,7.0,2018.0,05/04/2018 03:51:04 PM,"(41.924835846, -87.64631657)",798.0,34.0
54797,11685750,03/11/2019 09:00:00 AM,005XX N STATE ST,THEFT,OVER $500,APARTMENT,False,18.0,42.0,8.0,2019.0,05/16/2019 04:00:15 PM,"(41.891948167, -87.628073894)",626.0,36.0
597324,10856052,02/20/2017 06:28:00 PM,071XX S WOODLAWN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,True,3.0,5.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.764724491, -87.59581965)",121.0,33.0
235141,11367025,07/02/2018 02:00:00 PM,016XX S ALLPORT ST,BURGLARY,UNLAWFUL ENTRY,VEHICLE NON-COMMERCIAL,True,12.0,25.0,31.0,2018.0,07/09/2018 04:19:49 PM,"(41.858909808, -87.65767923)",365.0,26.0
513091,10985447,06/17/2017 06:10:00 PM,011XX S DELANO CT E,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1.0,2.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.868173158, -87.63228938)",12.0,26.0
325078,11246620,03/04/2018 10:30:00 AM,043XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2.0,3.0,38.0,2018.0,05/04/2018 03:51:04 PM,"(41.815698011, -87.62300861)",393.0,9.0
291726,11292184,04/22/2018 02:00:00 AM,004XX W 24TH ST,BATTERY,SIMPLE,OTHER,False,9.0,25.0,34.0,2018.0,05/04/2018 03:51:04 PM,"(41.849059202, -87.639027598)",3.0,48.0
310707,11266464,03/25/2018 01:45:00 PM,0000X N CENTRAL AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,15.0,29.0,25.0,2018.0,05/04/2018 03:51:04 PM,"(41.881378683, -87.764893858)",674.0,7.0
440847,11090735,09/17/2017 04:00:00 PM,0000X E ILLINOIS ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.890876149, -87.627340128)",626.0,36.0
609948,10837582,02/02/2017 06:09:00 PM,016XX W 18TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,12.0,25.0,31.0,2017.0,02/14/2017 03:49:42 PM,"(41.857773474, -87.667510615)",343.0,26.0
563394,10909589,04/12/2017 02:20:00 PM,010XX N AVERS AVE,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENTIAL YARD (FRONT/BACK),True,11.0,27.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.899564159, -87.72254577)",456.0,46.0
568064,10916075,04/05/2017 07:00:00 PM,100XX S MAPLEWOOD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,22.0,19.0,72.0,2017.0,02/10/2018 03:50:01 PM,"(41.710598229, -87.685461219)",661.0,42.0
419756,11119644,10/15/2017 06:00:00 PM,047XX N VIRGINIA AVE,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,19.0,47.0,4.0,2017.0,02/10/2018 03:50:01 PM,"(41.967337429, -87.698619088)",666.0,24.0
360246,11198828,01/08/2018 06:30:00 PM,069XX S CLYDE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,3.0,5.0,43.0,2018.0,05/04/2018 03:51:04 PM,"(41.769093523, -87.573932766)",152.0,33.0
720333,10673896,09/03/2016 05:25:00 PM,045XX N KASSON AVE,THEFT,$500 AND UNDER,RESIDENCE,False,17.0,39.0,14.0,2016.0,02/10/2018 03:50:01 PM,"(41.963782704, -87.73208471)",257.0,38.0
372280,11182789,12/20/2017 12:25:00 AM,001XX N HOMAN BLVD,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,11.0,28.0,27.0,2017.0,05/04/2018 03:51:04 PM,"(41.88298493, -87.711066305)",176.0,23.0
297645,11286736,04/13/2018 04:00:00 PM,063XX S CAMPBELL AVE,BURGLARY,FORCIBLE ENTRY,OTHER,False,8.0,15.0,66.0,2018.0,05/04/2018 03:51:04 PM,"(41.778397088, -87.686066138)",319.0,2.0
400215,11145947,11/11/2017 12:42:00 AM,043XX S CHAMPLAIN AVE,THEFT,$500 AND UNDER,STREET,False,2.0,4.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.816297189, -87.610400903)",161.0,10.0
545962,10939693,05/06/2017 02:00:00 AM,0000X W HUBBARD ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.890032024, -87.630203077)",670.0,36.0
644828,10783839,12/14/2016 11:30:00 AM,038XX S DR MARTIN LUTHER KING JR DR,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,2.0,3.0,35.0,2016.0,02/10/2018 03:50:01 PM,"(41.825194431, -87.617022328)",222.0,10.0
130695,11507527,11/14/2018 09:09:00 PM,001XX W ADAMS ST,BATTERY,SIMPLE,RESTAURANT,True,1.0,42.0,32.0,2018.0,11/21/2018 04:14:47 PM,"(41.879395548, -87.632930518)",92.0,36.0
273893,11315948,05/15/2018 03:20:00 PM,059XX S MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,2.0,20.0,40.0,2018.0,05/22/2018 04:12:16 PM,"(41.7866781, -87.622258352)",164.0,4.0
338700,11228019,02/11/2018 12:35:00 PM,026XX W HARRISON ST,BATTERY,SIMPLE,OTHER,False,11.0,28.0,28.0,2018.0,05/04/2018 03:51:04 PM,"(41.873828974, -87.692396234)",38.0,23.0
664332,10755162,11/15/2016 07:00:00 PM,039XX N SPAULDING AVE,THEFT,$500 AND UNDER,STREET,False,17.0,33.0,16.0,2016.0,02/10/2018 03:50:01 PM,"(41.952786469, -87.710431934)",325.0,20.0
