,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
543408,10940540,05/09/2017 07:53:00 PM,067XX S WINCHESTER AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,7.0,15.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.771135174, -87.672480118)",281.0,2.0
563086,10910088,04/12/2017 09:45:00 PM,020XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,1.0,2.0,33.0,2017.0,02/10/2018 03:50:01 PM,"(41.855190551, -87.623871195)",374.0,9.0
248908,11351421,06/15/2018 06:00:00 PM,096XX S LEAVITT ST,THEFT,OVER $500,STREET,False,22.0,19.0,72.0,2018.0,06/22/2018 03:53:00 PM,"(41.718418999, -87.677141213)",629.0,42.0
464190,11058255,08/17/2017 08:15:00 PM,030XX N PULASKI RD,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,25.0,31.0,21.0,2017.0,02/10/2018 03:50:01 PM,"(41.935661134, -87.727085915)",464.0,17.0
533558,10954362,05/22/2017 06:40:00 PM,017XX W 59TH ST,OTHER OFFENSE,PAROLE VIOLATION,STREET,True,7.0,15.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.786713782, -87.66712436)",276.0,3.0
610443,10836591,02/01/2017 11:21:00 PM,015XX W LAWRENCE AVE,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,STREET,True,19.0,47.0,3.0,2017.0,02/14/2017 03:49:42 PM,"(41.968890414, -87.668042567)",610.0,18.0
66413,11601460,02/20/2019 10:45:00 AM,033XX W LAWRENCE AVE,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,17.0,33.0,14.0,2019.0,02/27/2019 04:21:40 PM,"(41.96842191, -87.711754177)",750.0,20.0
361988,11196792,01/05/2018 07:00:00 PM,027XX W FULLERTON AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,14.0,1.0,22.0,2018.0,05/04/2018 03:51:04 PM,"(41.924810184, -87.697107911)",468.0,41.0
681902,10729519,10/23/2016 03:50:00 PM,064XX S WINCHESTER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,7.0,15.0,67.0,2016.0,02/10/2018 03:50:01 PM,"(41.776992421, -87.672639962)",281.0,3.0
646934,10780510,12/10/2016 05:30:00 PM,024XX W OGDEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,10.0,28.0,28.0,2016.0,02/10/2018 03:50:01 PM,"(41.864583447, -87.686497178)",96.0,23.0
610091,10840205,02/02/2017 02:00:00 PM,006XX E 131ST ST,THEFT,$500 AND UNDER,APARTMENT,False,5.0,9.0,54.0,2017.0,02/14/2017 03:49:42 PM,"(41.65732134, -87.606798626)",9.0,43.0
217929,11389941,07/23/2018 07:11:00 PM,088XX S MERRILL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,4.0,8.0,48.0,2018.0,07/30/2018 03:52:24 PM,"(41.734829294, -87.572024677)",473.0,35.0
353463,11208215,01/19/2018 12:45:00 PM,001XX N WACKER DR,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.884688197, -87.636827836)",92.0,36.0
101969,11549215,12/26/2018 12:00:00 PM,084XX W CATHERINE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,16.0,41.0,76.0,2018.0,01/02/2019 04:18:06 PM,"(41.977464942, -87.837700585)",8.0,29.0
92022,11561759,01/09/2019 04:40:00 PM,012XX S PULASKI RD,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",False,10.0,24.0,29.0,2019.0,01/18/2019 09:37:14 AM,"(41.865340717, -87.725144124)",761.0,14.0
374739,11179528,12/16/2017 06:00:00 PM,056XX N CHRISTIANA AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,17.0,39.0,13.0,2017.0,05/04/2018 03:51:04 PM,"(41.98397768, -87.712562865)",799.0,38.0
656207,10767943,11/27/2016 09:10:00 AM,015XX S CALIFORNIA BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,False,10.0,28.0,29.0,2016.0,02/10/2018 03:50:01 PM,"(41.860911204, -87.695744714)",132.0,14.0
597203,10856335,02/20/2017 09:00:00 PM,053XX W CRYSTAL ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,25.0,37.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.903118141, -87.759286457)",599.0,45.0
417918,11122042,10/18/2017 09:45:00 AM,078XX S KINGSTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,4.0,7.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.753104057, -87.56262469)",246.0,37.0
62766,11607079,02/26/2019 04:00:00 AM,053XX N LINCOLN AVE,ROBBERY,ARMED: HANDGUN,RESTAURANT,False,20.0,40.0,4.0,2019.0,03/05/2019 04:20:51 PM,"(41.979000097, -87.692655629)",29.0,24.0
157342,11470977,10/09/2018 01:11:00 AM,027XX W 38TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,9.0,12.0,58.0,2018.0,10/16/2018 04:10:15 PM,"(41.82464283, -87.693246589)",638.0,1.0
373484,11181223,12/18/2017 12:46:00 PM,099XX S MORGAN ST,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,22.0,34.0,73.0,2017.0,05/04/2018 03:51:04 PM,"(41.713689823, -87.647873852)",594.0,22.0
312349,11264258,03/23/2018 05:25:00 AM,024XX S ARCHER AVE,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,9.0,11.0,60.0,2018.0,05/04/2018 03:51:04 PM,"(41.847565598, -87.645749253)",59.0,48.0
716706,10673601,09/08/2016 11:00:00 AM,0000X W CERMAK RD,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,1.0,3.0,33.0,2016.0,02/10/2018 03:50:01 PM,"(41.852905207, -87.627981752)",193.0,9.0
477379,11043805,08/01/2017 03:00:00 PM,045XX S LAWLER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,8.0,23.0,56.0,2017.0,02/10/2018 03:50:01 PM,"(41.810232374, -87.749339621)",604.0,28.0
436009,11097990,09/23/2017 07:35:00 PM,016XX S KEDZIE AVE,ROBBERY,ARMED: HANDGUN,STREET,False,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.858832381, -87.705449136)",34.0,14.0
555880,10921322,04/22/2017 04:30:00 PM,0000X S STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.88171846, -87.627760426)",367.0,36.0
472936,11047771,08/06/2017 05:00:00 PM,007XX W WILLOW ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18.0,43.0,7.0,2017.0,02/10/2018 03:50:01 PM,"(41.913841298, -87.647496285)",273.0,11.0
526856,10964446,05/31/2017 02:30:00 PM,059XX W WASHINGTON BLVD,BATTERY,SIMPLE,OTHER,False,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.882142354, -87.772304964)",618.0,7.0
164789,11461288,09/28/2018 07:59:00 PM,054XX S PRINCETON AVE,ROBBERY,ARMED: HANDGUN,STREET,True,9.0,3.0,37.0,2018.0,10/22/2018 04:18:39 PM,"(41.79580867, -87.633034559)",224.0,9.0
168778,11455879,09/23/2018 02:00:00 PM,001XX N MENARD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,15.0,29.0,25.0,2018.0,09/30/2018 03:57:53 PM,"(41.882723077, -87.769846822)",618.0,7.0
141009,11493532,10/31/2018 02:00:00 PM,004XX E ONTARIO ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,False,18.0,42.0,8.0,2018.0,11/07/2018 04:21:48 PM,"(41.893454941, -87.617020399)",158.0,36.0
659429,10764032,11/22/2016 01:53:00 PM,111XX S KEDZIE AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,22.0,19.0,74.0,2016.0,02/10/2018 03:50:01 PM,"(41.690515496, -87.700783894)",256.0,42.0
218788,11388808,07/22/2018 06:10:00 PM,087XX S BLACKSTONE AVE,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,4.0,8.0,48.0,2018.0,07/29/2018 03:54:54 PM,"(41.736144997, -87.588111846)",490.0,35.0
704348,10692673,09/23/2016 10:37:00 PM,071XX S OGLESBY AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,3.0,5.0,43.0,2016.0,02/10/2018 03:50:01 PM,"(41.765586253, -87.56772071)",453.0,33.0
249940,11347647,06/14/2018 01:16:00 PM,044XX W FOSTER AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,17.0,39.0,13.0,2018.0,06/21/2018 04:04:58 PM,"(41.975426457, -87.738421979)",748.0,38.0
130508,11507774,11/15/2018 07:47:00 AM,066XX S DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,7.0,16.0,67.0,2018.0,11/22/2018 04:08:52 PM,"(41.773233557, -87.673738009)",281.0,3.0
216522,11391953,07/25/2018 03:31:00 PM,0000X E 57TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2.0,20.0,40.0,2018.0,08/01/2018 03:55:43 PM,"(41.791059177, -87.623339371)",403.0,4.0
432024,11102798,09/28/2017 10:40:00 PM,040XX W FULLERTON AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,25.0,31.0,20.0,2017.0,02/10/2018 03:50:01 PM,"(41.924466007, -87.728375145)",439.0,12.0
506956,11008272,06/25/2017 01:00:00 PM,0000X W HUBBARD ST,THEFT,FROM BUILDING,RESTAURANT,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.890051565, -87.62891376)",669.0,36.0
619676,10822931,01/20/2017 05:00:00 PM,004XX E 111TH ST,ASSAULT,SIMPLE,CONVENIENCE STORE,True,5.0,9.0,49.0,2017.0,02/14/2017 03:49:42 PM,"(41.692742497, -87.612899161)",253.0,43.0
252197,11344270,06/11/2018 01:15:00 PM,002XX E RANDOLPH ST,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,1.0,42.0,32.0,2018.0,06/18/2018 03:51:47 PM,"(41.884521087, -87.622099893)",580.0,36.0
86721,11571008,01/17/2019 05:00:00 PM,039XX W MONROE ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,11.0,28.0,26.0,2019.0,01/24/2019 04:19:06 PM,"(41.879783301, -87.724030421)",736.0,23.0
417803,11122145,10/18/2017 12:30:00 PM,086XX S MARQUETTE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,4.0,7.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.738522179, -87.558743017)",226.0,37.0
18350,11676084,05/03/2019 11:00:00 PM,032XX N LAMON AVE,THEFT,$500 AND UNDER,STREET,False,16.0,31.0,15.0,2019.0,05/10/2019 04:20:42 PM,"(41.939022945, -87.749349504)",115.0,17.0
184265,11434486,09/03/2018 12:35:00 AM,021XX W EASTWOOD AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,True,19.0,47.0,4.0,2018.0,11/29/2018 04:05:55 PM,"(41.965974005, -87.68155654)",665.0,18.0
443032,11087932,09/14/2017 10:07:00 PM,109XX S DR MARTIN LUTHER KING JR DR,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,5.0,9.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.695682418, -87.613455866)",237.0,43.0
322890,11251517,03/07/2018 05:10:00 PM,013XX S MICHIGAN AVE,ASSAULT,SIMPLE,OTHER,False,1.0,2.0,33.0,2018.0,05/04/2018 03:51:04 PM,"(41.865109686, -87.624099295)",374.0,9.0
597090,10857308,02/21/2017 01:00:00 AM,008XX N STATE ST,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.896888586, -87.628203192)",104.0,36.0
96649,11554979,01/03/2019 02:00:00 AM,107XX S PEORIA ST,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,22.0,34.0,75.0,2019.0,01/10/2019 03:16:50 PM,"(41.698675284, -87.645063641)",315.0,22.0
129057,11509808,11/17/2018 09:00:00 AM,007XX N ST LOUIS AVE,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,11.0,27.0,23.0,2018.0,11/24/2018 04:09:12 PM,"(41.894520289, -87.713844933)",584.0,46.0
194597,11421127,08/21/2018 09:05:00 AM,051XX S WINCHESTER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,9.0,16.0,61.0,2018.0,08/28/2018 04:01:15 PM,"(41.800289545, -87.67326624)",767.0,2.0
131768,11506893,11/13/2018 08:15:00 AM,035XX W ARMITAGE AVE,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,14.0,26.0,22.0,2018.0,11/22/2018 04:00:54 PM,"(41.917290071, -87.716042409)",351.0,49.0
175173,11447035,09/15/2018 09:30:00 AM,040XX S CAMPBELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,9.0,12.0,58.0,2018.0,09/22/2018 04:01:14 PM,"(41.820621795, -87.687244301)",718.0,1.0
636148,10797436,12/27/2016 10:00:00 PM,003XX E 132ND ST,THEFT,FROM BUILDING,CHA APARTMENT,False,5.0,9.0,54.0,2016.0,02/10/2018 03:50:01 PM,"(41.655616526, -87.614125417)",10.0,43.0
448598,11079974,09/07/2017 08:54:00 AM,015XX E 67TH ST,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,False,3.0,5.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.773320568, -87.587465382)",416.0,33.0
51865,11623954,03/15/2019 04:10:00 PM,033XX W NORTH AVE,BATTERY,SIMPLE,GROCERY FOOD STORE,False,14.0,26.0,23.0,2019.0,03/22/2019 04:21:33 PM,"(41.910066171, -87.71075927)",455.0,49.0
477492,11041385,08/01/2017 12:00:00 PM,013XX W 98TH PL,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,22.0,21.0,73.0,2017.0,02/10/2018 03:50:01 PM,"(41.714977094, -87.65623671)",592.0,13.0
256424,11338911,06/06/2018 12:00:00 AM,078XX S SAGINAW AVE,THEFT,$500 AND UNDER,STREET,False,4.0,7.0,43.0,2018.0,06/13/2018 04:15:47 PM,"(41.753157378, -87.559941392)",246.0,37.0
503597,11000652,06/29/2017 08:15:00 PM,069XX S DORCHESTER AVE,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE,False,3.0,5.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.768494677, -87.591058697)",416.0,33.0
604087,10846648,02/11/2017 05:05:00 AM,055XX S WHIPPLE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,8.0,14.0,63.0,2017.0,02/18/2017 03:49:59 PM,"(41.792903558, -87.699877235)",764.0,8.0
80119,11580960,01/29/2019 11:40:00 AM,070XX S WABASH AVE,ASSAULT,AGGRAVATED: OTHER FIREARM,ALLEY,False,3.0,6.0,69.0,2019.0,02/05/2019 04:17:58 PM,"(41.766890184, -87.623334661)",514.0,32.0
459860,11064439,08/23/2017 08:05:00 AM,004XX E 103RD ST,ROBBERY,ARMED: HANDGUN,GAS STATION,False,5.0,9.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.707340063, -87.612102642)",570.0,43.0
58842,11613292,03/04/2019 02:52:00 PM,0000X W M10 ST,THEFT,$500 AND UNDER,AIRPORT VENDING ESTABLISHMENT,True,16.0,41.0,76.0,2019.0,03/11/2019 04:05:52 PM,"(41.973877889, -87.891371892)",668.0,29.0
285480,11300461,04/30/2018 05:24:00 PM,007XX W 17TH ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,12.0,25.0,31.0,2018.0,05/07/2018 04:03:09 PM,"(41.859161863, -87.645588333)",249.0,48.0
100078,11550106,12/29/2018 06:15:00 AM,038XX W OHIO ST,BATTERY,SIMPLE,APARTMENT,False,11.0,27.0,23.0,2018.0,01/10/2019 03:16:50 PM,"(41.891736932, -87.721907829)",584.0,46.0
85517,11573800,01/19/2019 04:37:00 PM,066XX S KEDVALE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,8.0,13.0,65.0,2019.0,01/26/2019 04:10:34 PM,"(41.772655928, -87.726266104)",6.0,15.0
718997,10678504,09/05/2016 11:00:00 AM,007XX W JUNIOR TER,THEFT,OVER $500,OTHER,False,19.0,46.0,3.0,2016.0,02/10/2018 03:50:01 PM,"(41.960978615, -87.648399217)",636.0,39.0
85563,11573282,01/19/2019 03:24:00 PM,0000X N HAMLIN BLVD,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,11.0,28.0,26.0,2019.0,01/30/2019 04:08:28 PM,"(41.881088655, -87.720764494)",658.0,23.0
62255,11607934,02/26/2019 09:47:00 PM,039XX W POLK ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,11.0,24.0,26.0,2019.0,03/05/2019 04:20:51 PM,"(41.870735611, -87.724050264)",702.0,14.0
598707,10854215,02/18/2017 06:33:00 PM,011XX S CANAL ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,1.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.868541914, -87.639235361)",97.0,26.0
29143,11658919,04/18/2019 10:00:00 AM,015XX N HOYNE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,14.0,1.0,24.0,2019.0,04/25/2019 04:04:14 PM,"(41.908588205, -87.67985556)",517.0,11.0
140214,11494314,11/01/2018 09:51:00 AM,020XX W CHICAGO AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,12.0,1.0,24.0,2018.0,11/08/2018 04:17:57 PM,"(41.895896023, -87.677913394)",547.0,11.0
632375,10801767,01/01/2017 04:12:00 PM,063XX S VERNON AVE,ASSAULT,SIMPLE,CONVENIENCE STORE,True,3.0,20.0,42.0,2017.0,02/14/2017 03:49:42 PM,"(41.779639479, -87.614398473)",332.0,4.0
576256,10889574,03/25/2017 07:46:00 AM,063XX S HOYNE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,7.0,15.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.778503699, -87.676323735)",282.0,2.0
55856,11618534,03/09/2019 02:15:00 PM,005XX S STATE ST,BATTERY,SIMPLE,DEPARTMENT STORE,False,1.0,4.0,32.0,2019.0,03/16/2019 04:09:04 PM,"(41.875254895, -87.627618559)",92.0,10.0
126425,11513315,11/21/2018 10:00:00 AM,076XX S MAY ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,6.0,17.0,71.0,2018.0,11/28/2018 04:22:08 PM,"(41.755390649, -87.652656566)",572.0,31.0
290216,11294631,04/24/2018 09:00:00 AM,060XX S LANGLEY AVE,THEFT,$500 AND UNDER,STREET,False,3.0,20.0,42.0,2018.0,05/04/2018 03:51:04 PM,"(41.785373819, -87.6085264)",471.0,4.0
573924,10894102,03/28/2017 03:40:00 PM,008XX N MICHIGAN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.897895128, -87.624096605)",104.0,36.0
78985,11582513,02/01/2019 01:00:00 AM,058XX N LINCOLN AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,BAR OR TAVERN,False,20.0,40.0,2.0,2019.0,02/08/2019 04:14:17 PM,"(41.987844842, -87.703101542)",65.0,24.0
393670,11154538,11/20/2017 10:00:00 AM,051XX W VAN BUREN ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.874861155, -87.753925205)",184.0,7.0
106049,11541661,12/20/2018 09:00:00 AM,107XX S EGGLESTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,22.0,34.0,49.0,2018.0,12/27/2018 04:09:37 PM,"(41.699026505, -87.634144167)",525.0,22.0
572988,10894788,03/29/2017 10:22:00 PM,083XX S STEWART AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,6.0,21.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.742710224, -87.634088181)",529.0,13.0
655078,10767402,11/28/2016 10:04:00 PM,082XX S HALSTED ST,THEFT,RETAIL THEFT,GAS STATION,False,6.0,21.0,71.0,2016.0,02/10/2018 03:50:01 PM,"(41.744226478, -87.643855503)",487.0,13.0
94173,11563562,01/06/2019 11:30:00 AM,008XX E 82ND ST,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,6.0,8.0,44.0,2019.0,01/18/2019 09:37:14 AM,"(41.745807057, -87.604266485)",247.0,35.0
197355,11417937,08/17/2018 08:00:00 PM,097XX S AVENUE N,THEFT,OVER $500,STREET,False,4.0,10.0,52.0,2018.0,08/24/2018 04:12:03 PM,"(41.718718298, -87.538908319)",528.0,47.0
39639,11642900,04/02/2019 10:30:00 PM,028XX N KENNETH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,25.0,31.0,20.0,2019.0,04/09/2019 04:24:58 PM,"(41.932268982, -87.738044071)",411.0,17.0
675597,10737153,10/31/2016 07:25:00 PM,128XX S EMERALD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,5.0,34.0,53.0,2016.0,02/10/2018 03:50:01 PM,"(41.660776582, -87.64014264)",7.0,22.0
257583,11337015,06/04/2018 01:20:00 PM,022XX N HAMLIN AVE,OTHER OFFENSE,OTHER WEAPONS VIOLATION,"SCHOOL, PUBLIC, BUILDING",False,25.0,35.0,22.0,2018.0,06/11/2018 03:52:24 PM,"(41.921113327, -87.721785463)",74.0,12.0
285073,11333476,05/01/2018 06:00:00 AM,016XX W 18TH PL,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,12.0,25.0,31.0,2018.0,05/02/2019 04:15:03 PM,"(41.856856819, -87.667498098)",343.0,26.0
152226,11478118,10/16/2018 10:10:00 AM,107XX S HALSTED ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GROCERY FOOD STORE,False,22.0,34.0,75.0,2018.0,10/23/2018 04:27:27 PM,"(41.699184632, -87.642593834)",315.0,22.0
451832,11075331,09/02/2017 04:35:00 PM,003XX S SPRINGFIELD AVE,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,True,11.0,24.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.875845668, -87.723065408)",736.0,23.0
291182,11293796,04/22/2018 09:00:00 PM,033XX W HIRSCH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,14.0,26.0,23.0,2018.0,05/04/2018 03:51:04 PM,"(41.906433928, -87.710460263)",455.0,49.0
476780,11120836,08/02/2017 09:00:00 AM,116XX S BISHOP ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,False,5.0,34.0,53.0,2017.0,02/10/2018 03:50:01 PM,"(41.682485685, -87.657884365)",642.0,22.0
373618,11180906,12/18/2017 09:40:00 AM,007XX E MARQUETTE RD,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,3.0,20.0,42.0,2017.0,05/04/2018 03:51:04 PM,"(41.774932697, -87.607364508)",332.0,4.0
624351,10815878,01/13/2017 10:00:00 PM,007XX E 92ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,6.0,6.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.727503946, -87.60622456)",430.0,35.0
711291,10682439,09/15/2016 08:00:00 AM,055XX S WASHTENAW AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,8.0,16.0,63.0,2016.0,02/10/2018 03:50:01 PM,"(41.793149832, -87.691345077)",112.0,3.0
30508,11656687,04/16/2019 10:30:00 AM,005XX N CENTRAL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,15.0,37.0,25.0,2019.0,04/23/2019 04:22:49 PM,"(41.889741913, -87.765198001)",672.0,7.0
245799,11355293,06/19/2018 02:00:00 PM,046XX N FOREST VIEW AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,16.0,36.0,76.0,2018.0,06/26/2018 03:54:59 PM,"(41.963858474, -87.845876869)",130.0,19.0
370268,11185464,12/22/2017 06:35:00 PM,024XX E 106TH ST,BATTERY,SIMPLE,SIDEWALK,False,4.0,10.0,51.0,2017.0,05/04/2018 03:51:04 PM,"(41.702764998, -87.56341655)",174.0,37.0
126881,11512796,11/20/2018 04:04:00 PM,001XX N CLARK ST,ASSAULT,SIMPLE,STREET,True,1.0,42.0,32.0,2018.0,11/27/2018 04:27:05 PM,"(41.883527057, -87.630917053)",92.0,36.0
258911,11335296,06/02/2018 08:54:00 PM,019XX W CRYSTAL ST,BATTERY,SIMPLE,STREET,False,14.0,1.0,24.0,2018.0,06/09/2018 03:50:10 PM,"(41.904148516, -87.675613896)",481.0,41.0
580767,10882146,03/18/2017 02:37:00 PM,077XX S ABERDEEN ST,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,6.0,17.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.753459385, -87.651390605)",572.0,31.0
405956,11138046,11/03/2017 03:50:00 AM,015XX W FARWELL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,24.0,49.0,1.0,2017.0,02/10/2018 03:50:01 PM,"(42.006641921, -87.668451473)",358.0,5.0
549276,10932045,05/01/2017 04:00:00 PM,054XX W BERENICE AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,16.0,38.0,15.0,2017.0,02/10/2018 03:50:01 PM,"(41.950575541, -87.762882546)",231.0,19.0
352720,11209162,01/20/2018 01:00:00 PM,100XX S LA SALLE ST,THEFT,OVER $500,RESIDENCE,False,5.0,9.0,49.0,2018.0,05/04/2018 03:51:04 PM,"(41.71199783, -87.627231647)",569.0,43.0
163940,11462296,09/29/2018 10:40:00 PM,025XX S MICHIGAN AVE,BATTERY,SIMPLE,RESTAURANT,False,1.0,2.0,33.0,2018.0,10/06/2018 03:59:57 PM,"(41.846801978, -87.623527134)",193.0,9.0
508339,11095028,06/23/2017 06:55:00 PM,007XX W 50TH ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SIDEWALK,False,9.0,3.0,61.0,2017.0,02/10/2018 03:50:01 PM,"(41.803429487, -87.643914354)",84.0,4.0
297442,11338731,04/13/2018 09:00:00 PM,109XX S AVENUE O,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,False,4.0,10.0,52.0,2018.0,07/05/2018 03:53:26 PM,"(41.696524877, -87.540082262)",602.0,47.0
218494,11389151,07/23/2018 02:21:00 AM,053XX S PULASKI RD,THEFT,OVER $500,OTHER,False,8.0,23.0,62.0,2018.0,07/30/2018 03:52:24 PM,"(41.795941684, -87.723237266)",792.0,6.0
